,retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method
4074,West Gear,1128299,1/22/2021,West,California,San Francisco,Men's Apparel,69.0,188,12972.0,7913.0,0.61,Online
4075,West Gear,1128299,1/23/2021,West,California,San Francisco,Women's Apparel,76.0,181,13756.0,3439.0,0.25,Online
4076,West Gear,1128299,1/24/2021,West,California,San Francisco,Men's Street Footwear,51.0,241,12291.0,5162.0,0.42,Online
4077,West Gear,1128299,1/25/2021,West,California,San Francisco,Men's Athletic Footwear,56.0,268,15008.0,4202.0,0.28,Online
4078,West Gear,1128299,1/26/2021,West,California,San Francisco,Women's Street Footwear,52.0,225,11700.0,4680.0,0.4,Online
4079,West Gear,1128299,1/27/2021,West,California,San Francisco,Women's Athletic Footwear,53.0,203,10759.0,3766.0,0.35,Online
4080,West Gear,1128299,1/28/2021,West,California,San Francisco,Men's Apparel,63.0,218,13734.0,7966.0,0.58,Online
4081,West Gear,1128299,1/29/2021,West,California,San Francisco,Women's Apparel,65.0,217,14105.0,3385.0,0.24,Online
4082,West Gear,1128299,1/30/2021,West,California,San Francisco,Men's Street Footwear,51.0,236,12036.0,5416.0,0.45,Online
4083,West Gear,1128299,1/31/2021,West,California,San Francisco,Men's Athletic Footwear,59.0,219,12921.0,3747.0,0.29,Online
4084,West Gear,1128299,2/1/2021,West,California,San Francisco,Women's Street Footwear,50.0,182,9100.0,3822.0,0.42,Online
4085,West Gear,1128299,2/2/2021,West,California,San Francisco,Women's Athletic Footwear,51.0,203,10353.0,3727.0,0.36,Online
4086,West Gear,1128299,2/3/2021,West,California,San Francisco,Men's Apparel,59.0,182,10738.0,6228.0,0.58,Online
4087,West Gear,1128299,2/4/2021,West,California,San Francisco,Women's Apparel,63.0,196,12348.0,2840.0,0.23,Online
4088,West Gear,1128299,2/5/2021,West,California,San Francisco,Men's Street Footwear,52.0,263,13676.0,6017.0,0.44,Online
4089,West Gear,1128299,2/6/2021,West,California,San Francisco,Men's Athletic Footwear,58.0,236,13688.0,3422.0,0.25,Online
4090,West Gear,1128299,2/7/2021,West,California,San Francisco,Women's Street Footwear,50.0,210,10500.0,4200.0,0.4,Online
4091,West Gear,1128299,2/8/2021,West,California,San Francisco,Women's Athletic Footwear,53.0,210,11130.0,4452.0,0.4,Online
4092,West Gear,1128299,2/9/2021,West,California,San Francisco,Men's Apparel,63.0,163,10269.0,5853.0,0.57,Online
4093,West Gear,1128299,2/10/2021,West,California,San Francisco,Women's Apparel,67.0,202,13534.0,2842.0,0.21,Online
4094,West Gear,1128299,2/11/2021,West,California,San Francisco,Men's Street Footwear,51.0,293,14943.0,5977.0,0.4,Online
4095,West Gear,1128299,2/12/2021,West,California,San Francisco,Men's Athletic Footwear,58.0,273,15834.0,4275.0,0.27,Online
4096,West Gear,1128299,2/13/2021,West,California,San Francisco,Women's Street Footwear,52.0,233,12116.0,4846.0,0.4,Online
4097,West Gear,1128299,2/14/2021,West,California,San Francisco,Women's Athletic Footwear,51.0,194,9894.0,3958.0,0.4,Online
4098,West Gear,1128299,2/15/2021,West,California,San Francisco,Men's Apparel,59.0,175,10325.0,6195.0,0.6,Online
4099,West Gear,1128299,2/16/2021,West,California,San Francisco,Women's Apparel,67.0,208,13936.0,3205.0,0.23,Online
4100,Kohl's,1189833,2/17/2021,West,California,San Francisco,Men's Street Footwear,32.0,203,6496.0,3313.0,0.51,Online
4101,Kohl's,1189833,2/18/2021,West,California,San Francisco,Men's Athletic Footwear,41.0,196,8036.0,2893.0,0.36,Online
4102,Kohl's,1189833,3/9/2021,West,California,San Francisco,Women's Street Footwear,41.0,189,7749.0,4029.0,0.52,Online
4103,Kohl's,1189833,3/10/2021,West,California,San Francisco,Women's Athletic Footwear,41.0,160,6560.0,3214.0,0.49,Online
4104,Kohl's,1189833,3/11/2021,West,California,Los Angeles,Men's Apparel,49.0,145,7105.0,4689.0,0.66,Online
4105,Kohl's,1189833,3/12/2021,West,California,Los Angeles,Women's Apparel,41.0,182,7462.0,2313.0,0.31,Online
4106,Kohl's,1189833,3/13/2021,West,California,Los Angeles,Men's Street Footwear,34.0,225,7650.0,4055.0,0.53,Online
4107,Kohl's,1189833,3/14/2021,West,California,Los Angeles,Men's Athletic Footwear,43.0,195,8385.0,3354.0,0.4,Online
4108,Kohl's,1189833,3/15/2021,West,California,Los Angeles,Women's Street Footwear,44.0,169,7436.0,3718.0,0.5,Online
4109,Kohl's,1189833,3/16/2021,West,California,Los Angeles,Women's Athletic Footwear,41.0,152,6232.0,3054.0,0.49,Online
4110,Kohl's,1189833,3/17/2021,West,California,Los Angeles,Men's Apparel,46.0,113,5198.0,3535.0,0.68,Online
4111,Kohl's,1189833,3/18/2021,West,California,Los Angeles,Women's Apparel,41.0,176,7216.0,2165.0,0.3,Online
4112,Kohl's,1189833,3/19/2021,West,California,Los Angeles,Men's Street Footwear,32.0,216,6912.0,3456.0,0.5,Online
4113,Kohl's,1189833,3/20/2021,West,California,Los Angeles,Men's Athletic Footwear,41.0,195,7995.0,2798.0,0.35,Online
4114,Kohl's,1189833,3/21/2021,West,California,Los Angeles,Women's Street Footwear,42.0,169,7098.0,3904.0,0.55,Online
4115,Kohl's,1189833,3/22/2021,West,California,Los Angeles,Women's Athletic Footwear,41.0,154,6314.0,2841.0,0.45,Online
4116,Kohl's,1189833,3/23/2021,West,California,Los Angeles,Men's Apparel,46.0,106,4876.0,3316.0,0.68,Online
4117,Kohl's,1189833,4/6/2021,West,California,Los Angeles,Women's Apparel,41.0,188,7708.0,2698.0,0.35,Online
4118,Kohl's,1189833,4/7/2021,West,California,Los Angeles,Men's Street Footwear,43.0,240,10320.0,5160.0,0.5,Online
4119,Kohl's,1189833,4/8/2021,West,California,Los Angeles,Men's Athletic Footwear,49.0,156,7644.0,2752.0,0.36,Online
4120,Kohl's,1189833,4/9/2021,West,California,Los Angeles,Women's Street Footwear,49.0,175,8575.0,4716.0,0.55,Online
4121,Kohl's,1189833,4/10/2021,West,California,Los Angeles,Women's Athletic Footwear,43.0,152,6536.0,3203.0,0.49,Online
4122,Kohl's,1189833,4/11/2021,West,California,Los Angeles,Men's Apparel,49.0,119,5831.0,3848.0,0.66,Online
4123,Kohl's,1189833,4/12/2021,West,California,Los Angeles,Women's Apparel,62.0,174,10788.0,3560.0,0.33,Online
4124,Kohl's,1189833,4/13/2021,West,California,Los Angeles,Men's Street Footwear,41.0,208,8528.0,4435.0,0.52,Online
4125,Kohl's,1189833,4/14/2021,West,California,Los Angeles,Men's Athletic Footwear,47.0,169,7943.0,2780.0,0.35,Online
4126,Kohl's,1189833,4/15/2021,West,California,Los Angeles,Women's Street Footwear,45.0,163,7335.0,3814.0,0.52,Online
4127,Kohl's,1189833,4/16/2021,West,California,Los Angeles,Women's Athletic Footwear,41.0,154,6314.0,3031.0,0.48,Online
4128,Kohl's,1189833,4/17/2021,West,California,Los Angeles,Men's Apparel,45.0,131,5895.0,3832.0,0.65,Online
4129,Kohl's,1189833,4/18/2021,West,California,Los Angeles,Women's Apparel,64.0,181,11584.0,3591.0,0.31,Online
4130,Kohl's,1189833,4/19/2021,West,California,Los Angeles,Men's Street Footwear,44.0,270,11880.0,6534.0,0.55,Online
4131,Kohl's,1189833,4/20/2021,West,California,Los Angeles,Men's Athletic Footwear,47.0,225,10575.0,3701.0,0.35,Online
4132,Kohl's,1189833,4/21/2021,West,California,Los Angeles,Women's Street Footwear,48.0,203,9744.0,5359.0,0.55,Online
4133,Kohl's,1189833,4/22/2021,West,California,Los Angeles,Women's Athletic Footwear,44.0,175,7700.0,3696.0,0.48,Online
4134,Kohl's,1189833,4/23/2021,West,California,Los Angeles,Men's Apparel,45.0,125,5625.0,3881.0,0.69,Online
4135,Kohl's,1189833,4/24/2021,West,California,Los Angeles,Women's Apparel,60.0,200,12000.0,3720.0,0.31,Online
4136,Kohl's,1189833,4/25/2021,West,California,Los Angeles,Men's Street Footwear,41.0,238,9758.0,4977.0,0.51,Online
4137,Kohl's,1189833,4/26/2021,West,California,Los Angeles,Men's Athletic Footwear,46.0,216,9936.0,3776.0,0.38,Online
4138,Kohl's,1189833,4/27/2021,West,California,Los Angeles,Women's Street Footwear,47.0,218,10246.0,5328.0,0.52,Online
4139,Kohl's,1189833,4/28/2021,West,California,Los Angeles,Women's Athletic Footwear,44.0,189,8316.0,3992.0,0.48,Online
4140,Kohl's,1189833,4/29/2021,West,California,Los Angeles,Men's Apparel,46.0,189,8694.0,5738.0,0.66,Online
4141,Kohl's,1189833,4/30/2021,West,California,Los Angeles,Women's Apparel,59.0,203,11977.0,3593.0,0.3,Online
4142,Kohl's,1189833,5/1/2021,West,California,Los Angeles,Men's Street Footwear,47.0,252,11844.0,6159.0,0.52,Online
4143,Kohl's,1189833,5/2/2021,West,California,Los Angeles,Men's Athletic Footwear,51.0,221,11271.0,4508.0,0.4,Online
4144,Kohl's,1189833,5/3/2021,West,California,Los Angeles,Women's Street Footwear,48.0,218,10464.0,5337.0,0.51,Online
4145,Kohl's,1189833,5/4/2021,West,California,Los Angeles,Women's Athletic Footwear,47.0,169,7943.0,3813.0,0.48,Online
4146,Kohl's,1189833,5/5/2021,West,California,Los Angeles,Men's Apparel,58.0,182,10556.0,7073.0,0.67,Online
4147,Kohl's,1189833,5/6/2021,West,California,Los Angeles,Women's Apparel,61.0,189,11529.0,4035.0,0.35,Online
4148,Kohl's,1189833,5/7/2021,West,California,Los Angeles,Men's Street Footwear,47.0,213,10011.0,5406.0,0.54,Online
4149,Kohl's,1189833,5/8/2021,West,California,Los Angeles,Men's Athletic Footwear,50.0,247,12350.0,4570.0,0.37,Online
4150,Kohl's,1189833,5/9/2021,West,California,Los Angeles,Women's Street Footwear,46.0,196,9016.0,4508.0,0.5,Online
4151,Kohl's,1189833,5/10/2021,West,California,Los Angeles,Women's Athletic Footwear,46.0,176,8096.0,4048.0,0.5,Online
4152,Kohl's,1189833,5/11/2021,West,California,Los Angeles,Men's Apparel,58.0,163,9454.0,6334.0,0.67,Online
4153,Kohl's,1189833,5/12/2021,West,California,Los Angeles,Women's Apparel,59.0,189,11151.0,3457.0,0.31,Online
4154,Kohl's,1189833,5/13/2021,West,California,Los Angeles,Men's Street Footwear,49.0,224,10976.0,5488.0,0.5,Online
4155,Kohl's,1189833,5/14/2021,West,California,Los Angeles,Men's Athletic Footwear,51.0,232,11832.0,4260.0,0.36,Online
4156,Kohl's,1189833,5/15/2021,West,California,Los Angeles,Women's Street Footwear,49.0,176,8624.0,4398.0,0.51,Online
4157,Kohl's,1189833,5/16/2021,West,California,Los Angeles,Women's Athletic Footwear,48.0,175,8400.0,3780.0,0.45,Online
4158,Kohl's,1189833,5/17/2021,West,California,Los Angeles,Men's Apparel,56.0,174,9744.0,6626.0,0.68,Online
4159,Kohl's,1189833,5/18/2021,West,California,Los Angeles,Women's Apparel,62.0,176,10912.0,3819.0,0.35,Online
4160,Kohl's,1189833,5/19/2021,West,California,Los Angeles,Men's Street Footwear,49.0,231,11319.0,5660.0,0.5,Online
4161,Kohl's,1189833,5/20/2021,West,California,Los Angeles,Men's Athletic Footwear,54.0,215,11610.0,4412.0,0.38,Online
4162,Kohl's,1189833,5/21/2021,West,California,Los Angeles,Women's Street Footwear,47.0,169,7943.0,3972.0,0.5,Online
4163,Kohl's,1189833,5/22/2021,West,California,Los Angeles,Women's Athletic Footwear,47.0,176,8272.0,3722.0,0.45,Online
4164,Kohl's,1189833,5/23/2021,West,California,Los Angeles,Men's Apparel,55.0,174,9570.0,6603.0,0.69,Online
4165,Kohl's,1189833,5/24/2021,West,California,Los Angeles,Women's Apparel,59.0,189,11151.0,3791.0,0.34,Online
4166,Kohl's,1189833,5/25/2021,West,California,Los Angeles,Men's Street Footwear,49.0,225,11025.0,5623.0,0.51,Online
4167,Kohl's,1189833,5/26/2021,West,California,Los Angeles,Men's Athletic Footwear,50.0,243,12150.0,4617.0,0.38,Online
4168,Kohl's,1189833,5/27/2021,West,California,Los Angeles,Women's Street Footwear,46.0,182,8372.0,4521.0,0.54,Online
4169,Kohl's,1189833,5/28/2021,West,California,Los Angeles,Women's Athletic Footwear,49.0,210,10290.0,5145.0,0.5,Online
4170,Kohl's,1189833,5/29/2021,West,California,Los Angeles,Men's Apparel,55.0,156,8580.0,5577.0,0.65,Online
4171,Kohl's,1189833,5/30/2021,West,California,Los Angeles,Women's Apparel,59.0,196,11564.0,4047.0,0.35,Online
4172,Foot Locker,1185732,5/31/2021,West,California,Los Angeles,Men's Street Footwear,44.0,124,5456.0,2837.0,0.52,Online
4173,Foot Locker,1185732,6/1/2021,West,California,Los Angeles,Men's Athletic Footwear,41.0,77,3157.0,1452.0,0.46,Online
4174,Foot Locker,1185732,6/2/2021,West,California,Los Angeles,Women's Street Footwear,32.0,83,2656.0,1248.0,0.47,Online
4175,Foot Locker,1185732,6/3/2021,West,California,Los Angeles,Women's Athletic Footwear,37.0,34,1258.0,654.0,0.52,Online
4176,Foot Locker,1185732,6/4/2021,Midwest,Illinois,Chicago,Men's Apparel,53.0,47,2491.0,1221.0,0.49,Online
4177,Foot Locker,1185732,6/5/2021,Midwest,Illinois,Chicago,Women's Apparel,41.0,69,2829.0,1697.0,0.6,Online
4178,Foot Locker,1185732,6/6/2021,Midwest,Illinois,Chicago,Men's Street Footwear,44.0,158,6952.0,3546.0,0.51,Online
4179,Foot Locker,1185732,6/7/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.0,51,2193.0,1031.0,0.47,Online
4180,Foot Locker,1185732,6/8/2021,Midwest,Illinois,Chicago,Women's Street Footwear,32.0,61,1952.0,898.0,0.46,Online
4181,Foot Locker,1185732,6/9/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,39.0,28,1092.0,579.0,0.53,Online
4182,Foot Locker,1185732,6/10/2021,Midwest,Illinois,Chicago,Men's Apparel,50.0,44,2200.0,1034.0,0.47,Online
4183,Foot Locker,1185732,6/11/2021,Midwest,Illinois,Chicago,Women's Apparel,43.0,77,3311.0,2152.0,0.65,Online
4184,Foot Locker,1185732,6/12/2021,Midwest,Illinois,Chicago,Men's Street Footwear,47.0,144,6768.0,3722.0,0.55,Online
4185,Foot Locker,1185732,6/13/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,46.0,60,2760.0,1325.0,0.48,Online
4186,Foot Locker,1185732,6/14/2021,Midwest,Illinois,Chicago,Women's Street Footwear,37.0,68,2516.0,1132.0,0.45,Online
4187,Foot Locker,1185732,6/15/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,41.0,19,779.0,413.0,0.53,Online
4188,Foot Locker,1185732,6/16/2021,Midwest,Illinois,Chicago,Men's Apparel,56.0,38,2128.0,1000.0,0.47,Online
4189,Foot Locker,1185732,6/17/2021,Midwest,Illinois,Chicago,Women's Apparel,45.0,63,2835.0,1786.0,0.63,Online
4190,Foot Locker,1185732,6/18/2021,Midwest,Illinois,Chicago,Men's Street Footwear,48.0,122,5856.0,3045.0,0.52,Online
4191,Foot Locker,1185732,6/19/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,48.0,44,2112.0,972.0,0.46,Online
4192,Foot Locker,1185732,6/20/2021,Midwest,Illinois,Chicago,Women's Street Footwear,36.0,42,1512.0,726.0,0.48,Online
4193,Foot Locker,1185732,6/21/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,44.0,20,880.0,440.0,0.5,Online
4194,Foot Locker,1185732,6/22/2021,Midwest,Illinois,Chicago,Men's Apparel,54.0,28,1512.0,711.0,0.47,Online
4195,Foot Locker,1185732,6/23/2021,Midwest,Illinois,Chicago,Women's Apparel,49.0,65,3185.0,1911.0,0.6,Online
4196,Foot Locker,1185732,6/24/2021,Midwest,Illinois,Chicago,Men's Street Footwear,58.0,134,7772.0,4197.0,0.54,Online
4197,Foot Locker,1185732,6/25/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,53.0,54,2862.0,1288.0,0.45,Online
4198,Foot Locker,1185732,6/26/2021,Midwest,Illinois,Chicago,Women's Street Footwear,49.0,44,2156.0,992.0,0.46,Online
4199,Foot Locker,1185732,6/27/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,48.0,28,1344.0,712.0,0.53,Online
4200,Foot Locker,1185732,6/28/2021,Midwest,Illinois,Chicago,Men's Apparel,59.0,35,2065.0,950.0,0.46,Online
4201,Foot Locker,1185732,6/29/2021,Midwest,Illinois,Chicago,Women's Apparel,64.0,63,4032.0,2419.0,0.6,Online
4202,Foot Locker,1185732,6/30/2021,Midwest,Illinois,Chicago,Men's Street Footwear,46.0,135,6210.0,3416.0,0.55,Online
4203,Foot Locker,1185732,7/1/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.0,63,2709.0,1219.0,0.45,Online
4204,Foot Locker,1185732,7/2/2021,Midwest,Illinois,Chicago,Women's Street Footwear,39.0,54,2106.0,948.0,0.45,Online
4205,Foot Locker,1185732,7/3/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,38.0,47,1786.0,947.0,0.53,Online
4206,Foot Locker,1185732,7/4/2021,Midwest,Illinois,Chicago,Men's Apparel,46.0,51,2346.0,1173.0,0.5,Online
4207,Foot Locker,1185732,7/5/2021,Midwest,Illinois,Chicago,Women's Apparel,51.0,105,5355.0,3374.0,0.63,Online
4208,Foot Locker,1185732,7/6/2021,Midwest,Illinois,Chicago,Men's Street Footwear,47.0,161,7567.0,3935.0,0.52,Online
4209,Foot Locker,1185732,7/7/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.0,81,3483.0,1567.0,0.45,Online
4210,Foot Locker,1185732,7/8/2021,Midwest,Illinois,Chicago,Women's Street Footwear,36.0,65,2340.0,1053.0,0.45,Online
4211,Foot Locker,1185732,7/9/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,39.0,50,1950.0,1053.0,0.54,Online
4212,Foot Locker,1185732,7/10/2021,Midwest,Illinois,Chicago,Men's Apparel,47.0,56,2632.0,1211.0,0.46,Online
4213,Foot Locker,1185732,7/11/2021,Midwest,Illinois,Chicago,Women's Apparel,54.0,120,6480.0,3953.0,0.61,Online
4214,Foot Locker,1185732,7/12/2021,Midwest,Illinois,Chicago,Men's Street Footwear,49.0,149,7301.0,3724.0,0.51,Online
4215,Foot Locker,1185732,7/13/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,41.0,94,3854.0,1773.0,0.46,Online
4216,Foot Locker,1185732,7/14/2021,Midwest,Illinois,Chicago,Women's Street Footwear,38.0,75,2850.0,1397.0,0.49,Online
4217,Foot Locker,1185732,7/15/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,37.0,63,2331.0,1166.0,0.5,Online
4218,Foot Locker,1185732,7/16/2021,Midwest,Illinois,Chicago,Men's Apparel,49.0,50,2450.0,1225.0,0.5,Online
4219,Foot Locker,1185732,7/17/2021,Midwest,Illinois,Chicago,Women's Apparel,50.0,94,4700.0,3055.0,0.65,Online
4220,Foot Locker,1185732,7/18/2021,Midwest,Illinois,Chicago,Men's Street Footwear,47.0,135,6345.0,3173.0,0.5,Online
4221,Foot Locker,1185732,7/19/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,41.0,84,3444.0,1688.0,0.49,Online
4222,Foot Locker,1185732,7/20/2021,Midwest,Illinois,Chicago,Women's Street Footwear,36.0,60,2160.0,1015.0,0.47,Online
4223,Foot Locker,1185732,7/21/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,36.0,44,1584.0,840.0,0.53,Online
4224,Foot Locker,1185732,7/22/2021,Midwest,Illinois,Chicago,Men's Apparel,49.0,49,2401.0,1104.0,0.46,Online
4225,Foot Locker,1185732,7/23/2021,Midwest,Illinois,Chicago,Women's Apparel,53.0,73,3869.0,2476.0,0.64,Online
4226,Foot Locker,1185732,7/24/2021,Midwest,Illinois,Chicago,Men's Street Footwear,56.0,115,6440.0,3542.0,0.55,Online
4227,Foot Locker,1185732,7/25/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,49.0,75,3675.0,1801.0,0.49,Online
4228,Foot Locker,1185732,7/26/2021,Midwest,Illinois,Chicago,Women's Street Footwear,48.0,39,1872.0,842.0,0.45,Online
4229,Foot Locker,1185732,7/27/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,47.0,33,1551.0,791.0,0.51,Online
4230,Foot Locker,1185732,7/28/2021,Midwest,Illinois,Chicago,Men's Apparel,56.0,33,1848.0,869.0,0.47,Online
4231,Foot Locker,1185732,7/29/2021,Midwest,Illinois,Chicago,Women's Apparel,60.0,65,3900.0,2340.0,0.6,Online
4232,Foot Locker,1185732,7/30/2021,Midwest,Illinois,Chicago,Men's Street Footwear,55.0,112,6160.0,3326.0,0.54,Online
4233,Foot Locker,1185732,7/31/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,46.0,65,2990.0,1405.0,0.47,Online
4234,Foot Locker,1185732,8/1/2021,Midwest,Illinois,Chicago,Women's Street Footwear,48.0,49,2352.0,1105.0,0.47,Online
4235,Foot Locker,1185732,8/2/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,46.0,53,2438.0,1292.0,0.53,Online
4236,Foot Locker,1185732,8/3/2021,Midwest,Illinois,Chicago,Men's Apparel,56.0,41,2296.0,1148.0,0.5,Online
4237,Foot Locker,1185732,8/4/2021,Midwest,Illinois,Chicago,Women's Apparel,61.0,65,3965.0,2379.0,0.6,Online
4238,Foot Locker,1185732,8/5/2021,Midwest,Illinois,Chicago,Men's Street Footwear,57.0,150,8550.0,4703.0,0.55,Online
4239,Foot Locker,1185732,8/6/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,46.0,75,3450.0,1656.0,0.48,Online
4240,Foot Locker,1185732,8/7/2021,Midwest,Illinois,Chicago,Women's Street Footwear,46.0,75,3450.0,1691.0,0.49,Online
4241,Foot Locker,1185732,8/8/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,49.0,54,2646.0,1402.0,0.53,Online
4242,Foot Locker,1185732,8/9/2021,Midwest,Illinois,Chicago,Men's Apparel,59.0,58,3422.0,1540.0,0.45,Online
4243,Foot Locker,1185732,8/10/2021,Midwest,Illinois,Chicago,Women's Apparel,64.0,81,5184.0,3266.0,0.63,Online
4244,Sports Direct,1197831,8/11/2021,Midwest,Illinois,Chicago,Men's Street Footwear,20.0,189,3780.0,1512.0,0.4,Online
4245,Sports Direct,1197831,8/12/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,28.0,196,5488.0,2195.0,0.4,Online
