id,month_year,region,site_name,work_site_status,kpi_source,lob,kpi_name_w_subtypes,numerator,denominator,kpi_value,goal,kpi_attainment,goal_type,kpi_unit_of_measure,kpi_attainment_v2,kpi_value_vs_goal,kpi_value2,kpi_value_2,month,year
755,2023JAN,NAM,USA - San Antonio - Lizzy's Clubhouse,Current WFH,Frontier PDO,Linguists,Average Handle Time,"66,912.99",433.00,1.55,1.25,0.0,lower is better,.,0,-29.33,154.53,154.53,1,2023
756,2023JAN,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier PDO,Linguists,Average Handle Time,"4,575,411.75","64,958.00",0.7,1.25,1.0,lower is better,.,1,54.76,70.44,70.44,1,2023
757,2023JAN,IN,IND - Indore City - Rangreza,Current WFH,Frontier PDO,MQ Active Objects,Accuracy,501.84,526.00,0.95,0.95,1.0,higher is better,%,1,0.0,0.95,0.95,1,2023
758,2023FEB,IN,IND - Indore City - Rangreza,Current WFH,Frontier PDO,MQ Active Objects,Accuracy,58.06,59.00,0.98,0.95,1.0,higher is better,%,1,0.03,0.98,0.98,2,2023
759,2023MAR,IN,IND - Indore City - Rangreza,Current WFH,Frontier PDO,MQ Active Objects,Accuracy,"1,226.98","1,240.00",0.99,0.95,1.0,higher is better,%,1,0.04,0.99,0.99,3,2023
760,2023FEB,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Pages Integrity,Accuracy,453.00,453.00,1.0,0.85,1.0,higher is better,%,1,0.15,1.00,1.00,2,2023
761,2023FEB,SEA,PHL - Quezon City - Chateau Ridiculous,Onsite,Frontier BI,BI - Political,Recall,52.00,57.00,0.91,0.85,1.0,higher is better,%,1,0.06,0.91,0.91,2,2023
762,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Pages Integrity,Accuracy,"1,982.00","1,986.00",1.0,0.85,1.0,higher is better,%,1,0.15,1.00,1.00,3,2023
763,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,Pages Integrity,Accuracy,"20,820.00","20,842.00",1.0,0.85,1.0,higher is better,%,1,0.15,1.00,1.00,3,2023
764,2023APR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Pages Integrity,Accuracy,741.00,741.00,1.0,0.9,1.0,higher is better,%,1,0.1,1.00,1.00,4,2023
765,2023APR,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,Pages Integrity,Accuracy,"5,682.00","5,688.00",1.0,0.9,1.0,higher is better,%,1,0.1,1.00,1.00,4,2023
766,2023JAN,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,Pages Integrity,Average Handle Time,"4,282,369.28","110,367.00",0.39,2.4,1.0,lower is better,.,1,201.2,38.80,38.80,1,2023
767,2023FEB,SEA,PHL - Quezon City - Chateau Ridiculous,Onsite,Frontier PDO,Account Originality,Accuracy,134.00,150.00,0.89,0.82,1.0,higher is better,%,1,0.07,0.89,0.89,2,2023
768,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Pages Integrity,Average Handle Time,"573,399.34","11,401.00",0.5,1.08,1.0,lower is better,.,1,57.21,50.29,50.29,3,2023
769,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,Pages Integrity,Average Handle Time,"4,308,206.55","107,540.00",0.4,1.08,1.0,lower is better,.,1,67.44,40.06,40.06,3,2023
770,2023APR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Pages Integrity,Average Handle Time,"660,867.13","13,963.00",0.47,1.08,1.0,lower is better,.,1,60.17,47.33,47.33,4,2023
771,2023APR,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,Pages Integrity,Average Handle Time,"4,123,063.44","98,298.00",0.42,1.08,1.0,lower is better,.,1,65.56,41.94,41.94,4,2023
772,2023MAY,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Pages Integrity,Average Handle Time,"38,229.86",645.00,0.59,1.08,1.0,lower is better,.,1,48.23,59.27,59.27,5,2023
773,2023MAY,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,Pages Integrity,Average Handle Time,"270,548.20","5,293.00",0.51,1.08,1.0,lower is better,.,1,56.39,51.11,51.11,5,2023
774,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Pittsburgh,Accuracy,394.00,446.00,0.88,0.8,1.0,higher is better,%,1,0.08,0.88,0.88,3,2023
775,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,Pittsburgh,Accuracy,106.00,114.00,0.93,0.8,1.0,higher is better,%,1,0.13,0.93,0.93,3,2023
776,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Permanent WFH,Frontier PDO,Pittsburgh,Accuracy,"6,166.00","6,336.00",0.97,0.8,1.0,higher is better,%,1,0.17,0.97,0.97,3,2023
777,2023APR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Pittsburgh,Accuracy,406.00,425.00,0.96,0.8,1.0,higher is better,%,1,0.16,0.96,0.96,4,2023
778,2023APR,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,Pittsburgh,Accuracy,55.00,56.00,0.98,0.8,1.0,higher is better,%,1,0.18,0.98,0.98,4,2023
779,2023APR,SEA,PHL - Antipolo - Lizzy's Watchtower,Permanent WFH,Frontier PDO,Pittsburgh,Accuracy,"3,910.00","4,035.00",0.97,0.8,1.0,higher is better,%,1,0.17,0.97,0.97,4,2023
780,2023MAY,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Pittsburgh,Accuracy,74.00,76.00,0.97,0.8,1.0,higher is better,%,1,0.17,0.97,0.97,5,2023
781,2023MAY,SEA,PHL - Antipolo - Lizzy's Watchtower,Permanent WFH,Frontier PDO,Pittsburgh,Accuracy,643.00,666.00,0.97,0.8,1.0,higher is better,%,1,0.17,0.97,0.97,5,2023
782,2023FEB,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Post Quality Conversation,Accuracy,82.00,84.00,0.98,0.8,1.0,higher is better,%,1,0.18,0.98,0.98,2,2023
783,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Post Quality Conversation,Accuracy,42.00,42.00,1.0,0.8,1.0,higher is better,%,1,0.2,1.00,1.00,3,2023
784,2023JAN,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Post Quality Conversation,Average Handle Time,"2,788,239.80","17,014.00",1.64,1.8,1.0,lower is better,.,1,16.12,163.88,163.88,1,2023
785,2023FEB,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Post Quality Conversation,Average Handle Time,"827,472.45","8,447.00",0.98,1.8,1.0,lower is better,.,1,82.04,97.96,97.96,2,2023
786,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Post Quality Conversation,Average Handle Time,"248,309.65","2,758.00",0.9,1.8,1.0,lower is better,.,1,89.97,90.03,90.03,3,2023
787,2023JAN,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Prevalence Measurement - Equity Status Fairness,Accuracy,"15,073.00","15,313.00",0.98,0.93,1.0,higher is better,%,1,0.05,0.98,0.98,1,2023
788,2023FEB,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Prevalence Measurement - Equity Status Fairness,Accuracy,"13,597.00","13,813.00",0.98,0.93,1.0,higher is better,%,1,0.05,0.98,0.98,2,2023
789,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Prevalence Measurement - Equity Status Fairness,Accuracy,"55,906.00","56,528.00",0.99,0.93,1.0,higher is better,%,1,0.06,0.99,0.99,3,2023
790,2023APR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Prevalence Measurement - Equity Status Fairness,Accuracy,"20,913.00","21,171.00",0.99,0.93,1.0,higher is better,%,1,0.06,0.99,0.99,4,2023
791,2023MAY,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Prevalence Measurement - Equity Status Fairness,Accuracy,"4,543.00","4,575.00",0.99,0.93,1.0,higher is better,%,1,0.06,0.99,0.99,5,2023
792,2023JAN,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Prevalence Measurement - Equity Status Fairness,Average Handle Time,"13,158,186.65","404,657.00",0.33,0.35,1.0,lower is better,.,1,2.48,32.52,32.52,1,2023
793,2023FEB,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Prevalence Measurement - Equity Status Fairness,Average Handle Time,"11,591,346.50","369,717.00",0.31,0.35,1.0,lower is better,.,1,3.65,31.35,31.35,2,2023
794,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Prevalence Measurement - Equity Status Fairness,Average Handle Time,"13,034,261.86","396,638.00",0.33,0.35,1.0,lower is better,.,1,2.14,32.86,32.86,3,2023
795,2023APR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Prevalence Measurement - Equity Status Fairness,Average Handle Time,"11,720,326.86","356,993.00",0.33,0.35,1.0,lower is better,.,1,2.17,32.83,32.83,4,2023
796,2023MAY,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Prevalence Measurement - Equity Status Fairness,Average Handle Time,"1,593,474.47","46,403.00",0.34,0.35,1.0,lower is better,.,1,0.66,34.34,34.34,5,2023
797,2023JAN,NAM,USA - San Antonio - Lizzy's Clubhouse,Current WFH,Frontier PDO,Project Amplify/Convey,Accuracy,"1,259.00","1,277.00",0.99,0.95,1.0,higher is better,%,1,0.04,0.99,0.99,1,2023
798,2023JAN,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier PDO,Project Amplify/Convey,Accuracy,547.00,550.00,0.99,0.95,1.0,higher is better,%,1,0.04,0.99,0.99,1,2023
799,2023FEB,NAM,USA - San Antonio - Lizzy's Clubhouse,Current WFH,Frontier PDO,Project Amplify/Convey,Accuracy,"1,040.00","1,051.00",0.99,0.95,1.0,higher is better,%,1,0.04,0.99,0.99,2,2023
800,2023FEB,SEA,PHL - Quezon City - Chateau Ridiculous,Onsite,Frontier PDO,Account Originality,Average Handle Time,"486,586.51","3,768.00",1.29,1.21,0.0,lower is better,.,0,-8.14,129.14,129.14,2,2023
801,2023JAN,NAM,USA - San Antonio - Lizzy's Clubhouse,Current WFH,Frontier PDO,Project Amplify/Convey,Average Handle Time,"2,280,982.03","73,706.00",0.31,0.36,1.0,lower is better,.,1,5.15,30.95,30.95,1,2023
802,2023JAN,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier PDO,Project Amplify/Convey,Average Handle Time,"1,267,940.71","51,741.00",0.25,0.36,1.0,lower is better,.,1,11.59,24.51,24.51,1,2023
803,2023FEB,NAM,USA - San Antonio - Lizzy's Clubhouse,Current WFH,Frontier PDO,Project Amplify/Convey,Average Handle Time,"1,545,718.72","52,275.00",0.3,0.36,1.0,lower is better,.,1,6.53,29.57,29.57,2,2023
804,2023FEB,SEA,PHL - Quezon City - Chateau Ridiculous,Onsite,Frontier PDO,Ariane Box,Accuracy,2.00,2.00,1.0,0.95,1.0,higher is better,%,1,0.05,1.00,1.00,2,2023
805,2023FEB,IN,IND - Indore City - Rangreza,Current WFH,Frontier PDO,Reels Content Moderation,Average Handle Time,"372,175.68","1,913.00",1.95,0.75,0.0,lower is better,.,0,-119.55,194.55,194.55,2,2023
806,2023MAR,IN,IND - Indore City - Rangreza,Current WFH,Frontier PDO,Reels Content Moderation-Originality,Average Handle Time,"8,179,578.65","54,740.00",1.49,1.54,1.0,lower is better,.,1,4.57,149.43,149.43,3,2023
807,2023MAR,IN,IND - Indore City - Rangreza,Unknown,Frontier PDO,Reels Content Moderation-Originality,Average Handle Time,"2,103,983.47","14,218.00",1.48,1.54,1.0,lower is better,.,1,6.02,147.98,147.98,3,2023
808,2023APR,IN,IND - Indore City - Rangreza,Current WFH,Frontier PDO,Reels Content Moderation-Originality,Average Handle Time,"3,682,425.16","23,585.00",1.56,1.54,0.0,lower is better,.,0,-2.13,156.13,156.13,4,2023
809,2023FEB,IN,IND - Indore City - Rangreza,Current WFH,Frontier PDO,Reels Content Moderation-Watchbait,Average Handle Time,"6,823,122.68","43,825.00",1.56,1.0,0.0,lower is better,.,0,-55.69,155.69,155.69,2,2023
810,2023FEB,NAM,USA - San Antonio - Cirrus,Onsite,Frontier PDO,IG Originality,Accuracy,205.00,227.00,0.9,0.9,1.0,higher is better,%,1,0.0,0.90,0.90,2,2023
811,2023MAR,IN,IND - Indore City - Rangreza,Current WFH,Frontier PDO,Reels Content Moderation-Watchbait,Average Handle Time,"53,178,660.64","413,369.00",1.29,1.5,1.0,lower is better,.,1,21.35,128.65,128.65,3,2023
812,2023MAR,IN,IND - Indore City - Rangreza,Onsite,Frontier PDO,Reels Content Moderation-Watchbait,Average Handle Time,"528,769.52","4,682.00",1.13,1.5,1.0,lower is better,.,1,37.06,112.94,112.94,3,2023
813,2023MAR,IN,IND - Indore City - Rangreza,Unknown,Frontier PDO,Reels Content Moderation-Watchbait,Average Handle Time,"14,399,994.32","149,617.00",0.96,1.5,1.0,lower is better,.,1,53.75,96.25,96.25,3,2023
814,2023APR,IN,IND - Indore City - Rangreza,Current WFH,Frontier PDO,Reels Content Moderation-Watchbait,Average Handle Time,"66,199,090.78","472,274.00",1.4,1.5,1.0,lower is better,.,1,9.83,140.17,140.17,4,2023
815,2023APR,IN,IND - Indore City - Rangreza,Onsite,Frontier PDO,Reels Content Moderation-Watchbait,Average Handle Time,"378,536.65","2,637.00",1.44,1.5,1.0,lower is better,.,1,6.45,143.55,143.55,4,2023
816,2023MAY,IN,IND - Indore City - Rangreza,Current WFH,Frontier PDO,Reels Content Moderation-Watchbait,Average Handle Time,"11,459,976.31","76,966.00",1.49,1.5,1.0,lower is better,.,1,1.1,148.90,148.90,5,2023
817,2023FEB,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,SCD Classifier Training Label Collection,Average Handle Time,"31,913,347.15","281,842.00",1.13,1.8,1.0,lower is better,.,1,66.77,113.23,113.23,2,2023
818,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,SCD Classifier Training Label Collection,Average Handle Time,"15,671,482.17","103,146.00",1.52,1.8,1.0,lower is better,.,1,28.07,151.93,151.93,3,2023
819,2023APR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,SCD Classifier Training Label Collection,Average Handle Time,"7,390,521.14","50,343.00",1.47,1.8,1.0,lower is better,.,1,33.2,146.80,146.80,4,2023
820,2023MAY,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,SCD Classifier Training Label Collection,Average Handle Time,"1,441,865.11","10,667.00",1.35,1.8,1.0,lower is better,.,1,44.83,135.17,135.17,5,2023
821,2023JAN,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Special Categories Data,Accuracy,1.00,2.00,0.5,0.95,0.0,higher is better,%,0,-0.45,0.50,0.50,1,2023
822,2023JAN,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Special Categories Data,Average Handle Time,"39,758,017.17","333,005.00",1.19,1.8,1.0,lower is better,.,1,60.61,119.39,119.39,1,2023
823,2023JAN,SEA,PHL - Quezon City - Chateau Ridiculous,Permanent WFH,Frontier PDO,Special Categories Data,Average Handle Time,"2,817,025.78","32,490.00",0.87,1.8,1.0,lower is better,.,1,93.3,86.70,86.70,1,2023
824,2023JAN,IN,IND - Indore City - Rangreza,Current WFH,Frontier PDO,Speech Transcription,Accuracy,29.90,31.00,0.96,0.9,1.0,higher is better,%,1,0.06,0.96,0.96,1,2023
825,2023JAN,IN,IND - Indore City - Rangreza,Onsite,Frontier PDO,Speech Transcription,Accuracy,"6,918.86","6,974.00",0.99,0.9,1.0,higher is better,%,1,0.09,0.99,0.99,1,2023
826,2023JAN,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,Speech Transcription,Accuracy,"6,797.84","6,886.00",0.99,0.9,1.0,higher is better,%,1,0.09,0.99,0.99,1,2023
827,2023FEB,IN,IND - Indore City - Rangreza,Current WFH,Frontier PDO,Speech Transcription,Accuracy,173.83,174.00,1.0,0.9,1.0,higher is better,%,1,0.1,1.00,1.00,2,2023
828,2023FEB,NAM,USA - San Antonio - Cirrus,Onsite,Frontier PDO,IG Originality,Average Handle Time,"6,917,084.50","78,698.00",0.88,0.9,1.0,lower is better,.,1,2.11,87.89,87.89,2,2023
829,2023FEB,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier PDO,Assistant Language,Accuracy,"2,808.00","2,808.00",1.0,0.9,1.0,higher is better,%,1,0.1,1.00,1.00,2,2023
830,2023MAR,IN,IND - Indore City - Rangreza,Onsite,Frontier PDO,Speech Transcription,Accuracy,"10,219.24","10,368.00",0.99,0.9,1.0,higher is better,%,1,0.09,0.99,0.99,3,2023
831,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,Speech Transcription,Accuracy,"9,933.04","10,082.00",0.99,0.9,1.0,higher is better,%,1,0.09,0.99,0.99,3,2023
832,2023JAN,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,SUMA,Average Handle Time,"52,996,713.76","4,430,358.00",0.12,0.27,1.0,lower is better,.,1,14.77,11.96,11.96,1,2023
833,2023JAN,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,SUMA,Average Handle Time,"142,578.72","2,720.00",0.52,0.27,0.0,lower is better,.,0,-25.69,52.42,52.42,1,2023
834,2023FEB,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,SUMA,Average Handle Time,"46,879,991.44","4,213,836.00",0.11,0.27,1.0,lower is better,.,1,15.6,11.13,11.13,2,2023
835,2023FEB,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier PDO,Assistant Language,Average Handle Time,"3,547,212.97","36,345.00",0.98,1.25,1.0,lower is better,.,1,27.6,97.60,97.60,2,2023
836,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,SUMA,Average Handle Time,"55,352,370.98","4,849,368.00",0.11,0.27,1.0,lower is better,.,1,15.32,11.41,11.41,3,2023
837,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,SUMA,Average Handle Time,"519,901.49","32,049.00",0.16,0.27,1.0,lower is better,.,1,10.51,16.22,16.22,3,2023
838,2023APR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,SUMA,Average Handle Time,"44,194,076.71","4,462,179.00",0.1,0.27,1.0,lower is better,.,1,16.83,9.90,9.90,4,2023
839,2023APR,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,SUMA,Average Handle Time,"411,703.44","27,890.00",0.15,0.27,1.0,lower is better,.,1,11.97,14.76,14.76,4,2023
840,2023MAY,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,SUMA,Average Handle Time,"6,389,659.62","555,956.00",0.11,0.27,1.0,lower is better,.,1,15.24,11.49,11.49,5,2023
841,2023MAY,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,SUMA,Average Handle Time,"49,795.70","3,365.00",0.15,0.27,1.0,lower is better,.,1,11.93,14.80,14.80,5,2023
842,2023JAN,IN,IND - Indore City - Rangreza,Current WFH,Frontier PDO,Taxonomy,Accuracy,"3,983.89","3,998.00",1.0,0.9,1.0,higher is better,%,1,0.1,1.00,1.00,1,2023
843,2023JAN,IN,IND - Indore City - Rangreza,Current WFH,Frontier PDO,Taxonomy,Average Handle Time,"1,912,193.77","13,832.00",1.38,2.0,1.0,lower is better,.,1,61.76,138.24,138.24,1,2023
844,2023MAR,NAM,USA - San Antonio - Lizzy's Toy Emporium,Current WFH,Frontier PDO,unknown,Accuracy,160.00,182.00,0.88,0.85,1.0,higher is better,%,1,0.03,0.88,0.88,3,2023
845,2023MAR,NAM,USA - San Antonio - Lizzy's Toy Emporium,Current WFH,Frontier PDO,unknown,Average Handle Time,"187,685.81","5,476.00",0.34,0.36,1.0,lower is better,.,1,1.83,34.27,34.27,3,2023
846,2023MAR,NAM,USA - San Antonio - Lizzy's Toy Emporium,Onsite,Frontier PDO,unknown,Average Handle Time,"947,602.02","15,912.00",0.6,1.03,1.0,lower is better,.,1,43.38,59.55,59.55,3,2023
847,2023JAN,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Video Integrity,Accuracy,"24,982.00","25,541.00",0.98,0.93,1.0,higher is better,%,1,0.05,0.98,0.98,1,2023
848,2023JAN,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,Video Integrity,Accuracy,753.00,770.00,0.98,0.93,1.0,higher is better,%,1,0.05,0.98,0.98,1,2023
849,2023JAN,SEA,PHL - Antipolo - Lizzy's Watchtower,Permanent WFH,Frontier PDO,Video Integrity,Accuracy,70.00,72.00,0.97,0.93,1.0,higher is better,%,1,0.04,0.97,0.97,1,2023
850,2023FEB,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Video Integrity,Accuracy,"34,911.00","35,711.00",0.98,0.93,1.0,higher is better,%,1,0.05,0.98,0.98,2,2023
851,2023FEB,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier PDO,Project Amplify/Convey,Accuracy,649.00,650.00,1.0,0.95,1.0,higher is better,%,1,0.05,1.00,1.00,2,2023
852,2023FEB,SEA,PHL - Antipolo - Lizzy's Watchtower,Permanent WFH,Frontier PDO,Video Integrity,Accuracy,135.00,137.00,0.99,0.93,1.0,higher is better,%,1,0.06,0.99,0.99,2,2023
853,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Video Integrity,Accuracy,"15,116.00","15,450.00",0.98,0.95,1.0,higher is better,%,1,0.03,0.98,0.98,3,2023
854,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,Video Integrity,Accuracy,208.00,210.00,0.99,0.95,1.0,higher is better,%,1,0.04,0.99,0.99,3,2023
855,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Permanent WFH,Frontier PDO,Video Integrity,Accuracy,10.00,10.00,1.0,0.95,1.0,higher is better,%,1,0.05,1.00,1.00,3,2023
856,2023APR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Video Integrity,Accuracy,"27,552.75","28,070.00",0.98,0.95,1.0,higher is better,%,1,0.03,0.98,0.98,4,2023
857,2023APR,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,Video Integrity,Accuracy,681.00,694.00,0.98,0.95,1.0,higher is better,%,1,0.03,0.98,0.98,4,2023
858,2023APR,SEA,PHL - Antipolo - Lizzy's Watchtower,Permanent WFH,Frontier PDO,Video Integrity,Accuracy,60.00,61.00,0.98,0.95,1.0,higher is better,%,1,0.03,0.98,0.98,4,2023
859,2023MAY,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Video Integrity,Accuracy,266.97,269.00,0.99,0.95,1.0,higher is better,%,1,0.04,0.99,0.99,5,2023
860,2023JAN,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Video Integrity,Average Handle Time,"107,509,091.52","517,258.00",2.08,4.2,1.0,lower is better,.,1,212.16,207.84,207.84,1,2023
861,2023JAN,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,Video Integrity,Average Handle Time,"4,191,957.58","15,370.00",2.73,4.2,1.0,lower is better,.,1,147.26,272.74,272.74,1,2023
862,2023JAN,SEA,PHL - Antipolo - Lizzy's Watchtower,Permanent WFH,Frontier PDO,Video Integrity,Average Handle Time,"458,452.16","1,482.00",3.09,4.2,1.0,lower is better,.,1,110.65,309.35,309.35,1,2023
863,2023FEB,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Video Integrity,Average Handle Time,"95,658,849.54","459,201.00",2.08,4.2,1.0,lower is better,.,1,211.68,208.32,208.32,2,2023
864,2023FEB,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier PDO,Project Amplify/Convey,Average Handle Time,"1,179,845.38","49,671.00",0.24,0.36,1.0,lower is better,.,1,12.35,23.75,23.75,2,2023
865,2023FEB,SEA,PHL - Antipolo - Lizzy's Watchtower,Permanent WFH,Frontier PDO,Video Integrity,Average Handle Time,"402,999.21","1,496.00",2.69,4.2,1.0,lower is better,.,1,150.62,269.38,269.38,2,2023
866,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Video Integrity,Average Handle Time,"108,481,082.74","540,226.00",2.01,4.05,1.0,lower is better,.,1,204.19,200.81,200.81,3,2023
867,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,Video Integrity,Average Handle Time,"3,995,640.30","18,544.00",2.15,4.05,1.0,lower is better,.,1,189.53,215.47,215.47,3,2023
868,2023MAR,SEA,PHL - Antipolo - Lizzy's Watchtower,Permanent WFH,Frontier PDO,Video Integrity,Average Handle Time,"407,884.20","1,645.00",2.48,4.05,1.0,lower is better,.,1,157.05,247.95,247.95,3,2023
869,2023APR,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Video Integrity,Average Handle Time,"93,326,128.20","461,687.00",2.02,4.05,1.0,lower is better,.,1,202.86,202.14,202.14,4,2023
870,2023APR,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,Video Integrity,Average Handle Time,"3,412,698.86","15,672.00",2.18,4.05,1.0,lower is better,.,1,187.24,217.76,217.76,4,2023
871,2023APR,SEA,PHL - Antipolo - Lizzy's Watchtower,Permanent WFH,Frontier PDO,Video Integrity,Average Handle Time,"386,440.30","1,293.00",2.99,4.05,1.0,lower is better,.,1,106.13,298.87,298.87,4,2023
872,2023MAY,SEA,PHL - Antipolo - Lizzy's Watchtower,Current WFH,Frontier PDO,Video Integrity,Average Handle Time,"15,847,186.38","80,832.00",1.96,4.05,1.0,lower is better,.,1,208.95,196.05,196.05,5,2023
873,2023MAY,SEA,PHL - Antipolo - Lizzy's Watchtower,Onsite,Frontier PDO,Video Integrity,Average Handle Time,"866,942.42","3,713.00",2.33,4.05,1.0,lower is better,.,1,171.51,233.49,233.49,5,2023
874,2023MAY,SEA,PHL - Antipolo - Lizzy's Watchtower,Permanent WFH,Frontier PDO,Video Integrity,Average Handle Time,"106,053.64",372.00,2.85,4.05,1.0,lower is better,.,1,119.91,285.09,285.09,5,2023
875,2023APR,SEA,PHL - Quezon City - Chateau Ridiculous,Current WFH,Frontier RP,Risk and Payments,Accuracy Risks and Payments,210.45,228.00,0.92,0.9,1.0,higher is better,%,1,0.02,0.92,0.92,4,2023
876,2023APR,SEA,PHL - Quezon City - Chateau Ridiculous,Onsite,Frontier RP,Risk and Payments,Accuracy Risks and Payments,12.00,12.00,1.0,0.9,1.0,higher is better,%,1,0.1,1.00,1.00,4,2023
